"temp","order","phase","cycle","date","time","chamber_id","o2","mo2","n","bground","leak","mo2corr","resp_cat_date","chamber_n","id_prox","time_hms","date_chr","holding_tank","id","chamber_condition","chamber_type","mass","length","measured_salinity","fasted","comments","respirometer_group","salinity_group","start_date","chamber","volume","smr_l3","smr_chabot","smr_chabot_method","MO2","MO2_g","SMR","SMR_g","SMR_CHABOT","SMR_CHABOT_g","DO","net_volume","MO2_BG","BG","MO2_adj"
14.03277918,19,"smr","18",2024-11-25,2.44583335,"a1",10.41285007,-0.0002899694036,240,-0.000108364376196732,NA,-0.000181605027403268,"a_24nov","1","a_24nov_1",02:26:45.000060,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000181605027403268,0.000342650995100506,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,101.489734680499,-0.425,0.443653187508,-0.0409617342023646,0.402691453305635
14.03992505,20,"smr","19",2024-11-25,3.245833337,"a1",10.42838329,-0.0002956879364,240,-0.000109295186790475,NA,-0.000186392749609525,"a_24nov","1","a_24nov_1",03:14:45.000013,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000186392749609525,0.000351684433225518,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,101.657140692925,-0.425,0.452402542692,-0.0413135806067997,0.4110889620852
14.03385832,21,"smr","20",2024-11-25,3.947500017,"a1",10.45149821,-0.0002911619892,275,-0.000110308308311677,NA,-0.000180853680888323,"a_24nov","1","a_24nov_1",03:56:51.000061,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000180853680888323,0.000341233360166648,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,101.868845195713,-0.425,0.445477843476,-0.0416965405418138,0.403781302934186
14.05365415,22,"smr","21",2024-11-25,4.445833315,"a1",10.42210414,-0.0002823276166,240,-0.000110766770767686,NA,-0.000171560845832314,"a_24nov","1","a_24nov_1",04:26:44.999934,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000171560845832314,0.000323699709117574,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,101.626673599805,-0.425,0.431961253398,-0.0418698393501853,0.390091414047815
14.05585417,23,"smr","22",2024-11-25,5.245833337,"a1",10.40515836,-0.0002886414368,240,-0.000111354116564679,NA,-0.000177287320235321,"a_24nov","1","a_24nov_1",05:14:45.000013,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000177287320235321,0.000334504377802492,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,101.466352673191,-0.425,0.441621398304,-0.0420918560614488,0.399529542242551
14.03984586,24,"smr","23",2024-11-25,5.947500052,"a1",10.31177083,-0.0004935426387,240,-0.000111115258842071,NA,-0.000382427379857929,"a_24nov","1","a_24nov_1",05:56:51.000187,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000382427379857929,0.000721561094071563,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,100.520212896508,-0.425,0.755120237211,-0.042001567842303,0.713118669368697
14.07126669,25,"smr","24",2024-11-25,6.445833315,"a1",10.29108439,-0.00078765127,269,-0.00011165138347827,NA,-0.00067599988652173,"a_24nov","1","a_24nov_1",06:26:44.999934,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.00067599988652173,0.00127547148400326,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,100.388036828869,-0.425,1.2051064431,-0.0422042229547861,1.16290222014521
14.04871662,26,"smr","25",2024-11-25,7.245833337,"a1",10.22482503,-0.0003635171453,240,-0.00011168665960407,NA,-0.00025183048569593,"a_24nov","1","a_24nov_1",07:14:45.000013,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.00025183048569593,0.000475151859803642,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,99.6921437687274,-0.425,0.556181232309,-0.0422175573303384,0.513963674978662
14.04079166,27,"smr","26",2024-11-25,7.947500074,"a1",10.38580425,-0.0003446404137,240,-0.000114211068839289,NA,-0.000230429344860711,"a_24nov","1","a_24nov_1",07:56:51.000266,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000230429344860711,0.000434772348793794,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,101.244008795595,-0.425,0.527299832961,-0.0431717840212512,0.484128048939749
14.07431664,28,"smr","27",2024-11-25,8.445833313,"a1",10.34566667,-0.0003801294475,240,-0.000114532740845057,NA,-0.000265596706654943,"a_24nov","1","a_24nov_1",08:26:44.999927,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000265596706654943,0.000501125861613099,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,100.927259442931,-0.425,0.581598054675,-0.0432933760394317,0.538304678635568
14.05688432,29,"75c","NA",2024-11-25,9.598981526,"a1",7.528901394,-0.0002843231413,216,-8.39047626104761e-05,NA,-0.000200418378689524,"a_24nov","1","a_24nov_1",09:35:56.333494,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000200418378689524,0.000378147884319856,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,73.4200746982868,-0.425,0.435014406189,-0.03171600026676,0.40329840592224
14.05841204,30,"75c","NA",2024-11-25,10.11416665,"a1",7.244899085,-0.0002520459026,216,-8.13676095016166e-05,NA,-0.000170678293098383,"a_24nov","1","a_24nov_1",10:06:50.999940,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000170678293098383,0.000322034515279969,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,70.6529291994444,-0.425,0.385630230978,-0.0307569563916111,0.354873274586389
14.08682868,31,"75c","NA",2024-11-25,10.29416669,"a1",6.98145647,-0.0002235348472,216,-7.86405971813416e-05,NA,-0.000144894250018658,"a_24nov","1","a_24nov_1",10:17:39.000084,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000144894250018658,0.000273385377393695,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,68.1264429292442,-0.425,0.342008316216,-0.0297261457345471,0.312282170481453
14.10185424,32,"50c","NA",2024-11-25,11.11500001,"a1",5.217348369,-0.0002901617564,240,-5.91733649581068e-05,NA,-0.000230988391441893,"a_24nov","1","a_24nov_1",11:06:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000230988391441893,0.000435827153663949,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,50.928771980147,-0.425,0.443947487292,-0.0223675319541644,0.421579955337836
14.1133708,33,"50c","NA",2024-11-25,11.31500001,"a1",4.926662501,-0.0002039749738,240,-5.60581924895143e-05,NA,-0.000147916781310486,"a_24nov","1","a_24nov_1",11:18:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000147916781310486,0.000279088266623558,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,48.1034569578511,-0.425,0.312081709914,-0.0211899967610364,0.290891713152964
14.14072914,34,"50c","NA",2024-11-25,11.55500002,"a1",4.673939161,-0.0002048275969,240,-5.33549372428575e-05,NA,-0.000151472659657143,"a_24nov","1","a_24nov_1",11:33:18.000072,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000151472659657143,0.000285797471051212,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,45.6633755606601,-0.425,0.313386223257,-0.0201681662778001,0.2932180569792
14.12071248,35,"50c","NA",2024-11-25,12.11500001,"a1",4.41298251,-0.0002341917144,240,-5.05387525399217e-05,NA,-0.000183652961860078,"a_24nov","1","a_24nov_1",12:06:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000183652961860078,0.000346515022377506,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,43.094898617582,-0.425,0.358313323032,-0.0191036484600904,0.33920967457191
14.11691249,36,"50c","NA",2024-11-25,12.31500001,"a1",4.143959149,-0.0002101735362,240,-4.76106408420172e-05,2.70290166513911e-06,-0.000165265797023122,"a_24nov","1","a_24nov_1",12:18:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000165265797023122,0.000311822258534192,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,40.4643714373424,-0.425,0.321565510386,-0.0179968222382825,0.303568688147717
14.11523331,37,"50c","NA",2024-11-25,12.55500002,"a1",3.873035825,-0.0002147709168,240,-4.46407878998527e-05,7.39576958319911e-06,-0.000177525898483346,"a_24nov","1","a_24nov_1",12:33:18.000072,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000177525898483346,0.000334954525440276,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,37.8174982275503,-0.425,0.328599502704,-0.0168742178261443,0.311725284877856
14.11157917,38,"50c","NA",2024-11-25,13.11500001,"a1",3.604151241,-0.0002219126919,240,-4.16745264351167e-05,1.20533229428888e-05,-0.000192291488407772,"a_24nov","1","a_24nov_1",13:06:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000192291488407772,0.000362814129071268,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,35.189196867793,-0.425,0.339526418607,-0.0157529709924741,0.323773447614526
14.12318333,39,"50c","NA",2024-11-25,13.31500001,"a1",3.331863346,-0.0002384269101,240,-3.86489552884081e-05,1.67698276278882e-05,-0.00021654778243948,"a_24nov","1","a_24nov_1",13:18:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.00021654778243948,0.000408580721583925,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,32.5390190029788,-0.425,0.364793172453,-0.0146093050990183,0.350183867353982
14.10174581,40,"50c","NA",2024-11-25,13.55500002,"a1",3.052385827,-0.0002641134667,240,-3.55196378223969e-05,2.16108692309881e-05,-0.000250204698108591,"a_24nov","1","a_24nov_1",13:33:18.000072,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000250204698108591,0.000472084336053946,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,29.7955742404292,-0.425,0.404093604051,-0.013426423096866,0.390667180954134
14.113925,41,"50c","NA",2024-11-25,14.11500001,"a1",2.734369989,-0.0002854056209,240,-3.19198277939032e-05,2.71194622216202e-05,-0.000280605255327717,"a_24nov","1","a_24nov_1",14:06:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000280605255327717,0.000529443877976824,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,26.6984502496408,-0.425,0.436670599977,-0.0120656949060954,0.424604905070905
14.10146667,42,"50c","NA",2024-11-25,14.31500001,"a1",2.437428742,-0.0001911255666,240,-2.85433547365437e-05,3.22630062732023e-05,-0.000194845218136659,"a_24nov","1","a_24nov_1",14:18:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000194845218136659,0.000367632487050299,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,23.7925828584093,-0.425,0.292422116898,-0.0107893880904135,0.281632728807586
14.05419992,43,"50c","NA",2024-11-25,14.55500002,"a1",2.154547501,-0.0002654363145,240,-2.53101476900874e-05,3.71630063208538e-05,-0.000277289173130766,"a_24nov","1","a_24nov_1",14:33:18.000072,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000277289173130766,0.000523187119114654,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,21.0093975163488,-0.425,0.406117561185,-0.00956723582685305,0.396550325358147
14.04381669,44,"50c","NA",2024-11-25,15.11500001,"a1",1.865332495,-0.0002299299104,240,-2.19814380442801e-05,4.21727183051897e-05,-0.00025012119066091,"a_24nov","1","a_24nov_1",15:06:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.00025012119066091,0.000471926774831905,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,18.1850462467934,-0.425,0.351792762912,-0.00830898358073787,0.343483779331262
14.05976667,45,"50c","NA",2024-11-25,15.31500001,"a1",1.604266255,-0.0002137554185,240,-1.89641455176837e-05,4.66948442118708e-05,-0.000241486117194187,"a_24nov","1","a_24nov_1",15:18:54.000036,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.000241486117194187,0.000455634183385259,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,15.6454205650364,-0.425,0.327045790305,-0.00716844700568443,0.319877343299316
14.07132082,46,"50c","NA",2024-11-25,15.55500002,"a1",1.346254171,-0.0001939007146,240,-1.59638137226523e-05,5.11640667712227e-05,-0.00022910096764857,"a_24nov","1","a_24nov_1",15:33:18.000072,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",0.00022910096764857,0.000432265976695416,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,13.132529996458,-0.425,0.296668093338,-0.00603432158716258,0.290633771750837
14.07908753,50,"50c","NA",2024-11-25,17.11500006,"a1",4.747621264,-7.2266e-05,240,-5.69973868291632e-05,NA,-1.52686131708368e-05,"a_24nov","1","a_24nov_1",17:06:54.000216,"25/11/2024","A","a_0_24nov_1","fish","M_M",0.53,51,0.32,72,NA,"a","0","24nov","1",0.105,-0.000127345793398719,0.000164391712973969,"quant_20per",1.52686131708368e-05,2.88087040959184e-05,0.000127345793398719,0.000240275081884376,0.000164391712973969,0.000310173043347111,46.3203362016112,-0.425,0.11056698,-0.0215450122214237,0.0890219677785763
14.00630833,6,"smr","5",2024-11-24,17.94499998,"a3",10.01014458,-0.0005960801156,240,-9.45754497952512e-05,NA,-0.000501504665804749,"a_24nov","3","a_24nov_3",17:56:41.999928,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000501504665804749,0.000983342481970096,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,97.5078072158816,-0.405,0.8690848085448,-0.0357495200226049,0.833335288522195
14.00945835,7,"smr","6",2024-11-24,18.44500008,"a3",10.29816666,-0.0003271036135,240,-9.80562262894272e-05,NA,-0.000229047387210573,"a_24nov","3","a_24nov_3",18:26:42.000288,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000229047387210573,0.0004491125239423,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,100.320369623971,-0.405,0.476917068483,-0.0370652535374035,0.439851814945596
14.04647082,8,"smr","7",2024-11-24,19.24499998,"a3",10.30042499,-0.0002681783153,200,-9.88374513168258e-05,NA,-0.000169340863983174,"a_24nov","3","a_24nov_3",19:14:41.999928,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000169340863983174,0.00033204090977093,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,100.424273912192,-0.405,0.3910039837074,-0.0373605565977601,0.35364342710964
14.01549168,9,"smr","8",2024-11-24,19.94499998,"a3",10.2639125,-0.0004904161909,240,-9.92441255197446e-05,NA,-0.000391172065380255,"a_24nov","3","a_24nov_3",19:56:41.999928,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000391172065380255,0.000767004049765207,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,99.9999828753784,-0.405,0.7150268063322,-0.0375142794464634,0.677512526885737
13.98927086,10,"smr","9",2024-11-24,20.44500008,"a3",10.4504625,-0.0002776989853,240,-0.000101818708352047,NA,-0.000175880276947953,"a_24nov","3","a_24nov_3",20:26:42.000288,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000175880276947953,0.000344863288133241,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,101.758654161842,-0.405,0.4048851205674,-0.0384874717570738,0.366397648810326
14.02646668,11,"smr","10",2024-11-24,21.24499998,"a3",10.47879588,-0.0003100109957,240,-0.000102867637908722,NA,-0.000207143357791278,"a_24nov","3","a_24nov_3",21:14:41.999928,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000207143357791278,0.000406163446649566,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,102.118270267377,-0.405,0.4519960317306,-0.0388839671294967,0.413112064601103
14.01307913,12,"smr","11",2024-11-24,21.94499998,"a3",10.46309581,-0.0003108880688,240,-0.000103485234224732,NA,-0.000207402834575268,"a_24nov","3","a_24nov_3",21:56:41.999928,"24/11/2024","A","a_0_24nov_3","fish","M_M",0.51,54,0.32,72,NA,"a","0","24nov","3",0.105,-0.000144771097845409,0.000167178735314676,"quant_20per",0.000207402834575268,0.000406672224657388,0.000144771097845409,0.000283864897736095,0.000167178735314676,0.000327801441793482,101.935177663311,-0.405,0.4532748043104,-0.0391174185369487,0.414157385773451
